ID_Location,Name,Species,Year,Animals Sighted,Groups Sighted,Transect Length (km),Num per 100km,,,,,,,,,,
57,Okongo,Scrub hare,2015,,,64,,,,,,,,,,,
57,Okongo,Scrub hare,2016,,,56,,,,,,,,,,,
57,Okongo,Scrub hare,2017,,,62,,,,,,,,,,,
57,Okongo,Scrub hare,2018,,,55,,,,,,,,,,,
57,Okongo,Scrub hare,2019,,,68,,,,,,,,,,,
57,Okongo,Scrub hare,2020,,,62,,,,,,,,,,,
57,Okongo,Scrub hare,2021,1,1,56,1.8,,,,,,,,,,
57,Okongo,Scrub hare,2022,,,67,,,,,,,,,,,
57,Okongo,Scrub hare,2023,,,59,,,,,,,,,,,
57,Okongo,Scrub hare,2024,,,67,,,,,,,,,,,
57,Okongo,Spotted Hyaena,2012,,,63,,,,,,,,,,,
57,Okongo,Spotted Hyaena,2013,,,62,,,,,,,,,,,
57,Okongo,Spotted Hyaena,2014,,,64,,,,,,,,,,,
57,Okongo,Spotted Hyaena,2015,,,64,,,,,,,,,,,
57,Okongo,Spotted Hyaena,2016,,,56,,,,,,,,,,,
57,Okongo,Spotted Hyaena,2017,,,62,,,,,,,,,,,
57,Okongo,Spotted Hyaena,2018,,,55,,,,,,,,,,,
57,Okongo,Spotted Hyaena,2019,,,68,,,,,,,,,,,
57,Okongo,Spotted Hyaena,2020,,,62,,,,,,,,,,,
57,Okongo,Spotted Hyaena,2021,,,56,,,,,,,,,,,
57,Okongo,Spotted Hyaena,2022,,,67,,,,,,,,,,,
57,Okongo,Spotted Hyaena,2023,,,59,,,,,,,,,,,
57,Okongo,Spotted Hyaena,2024,,,67,,,,,,,,,,,
57,Okongo,Springbok,2012,,,63,,,,,,,,,,,
57,Okongo,Springbok,2013,,,62,,,,,,,,,,,
57,Okongo,Springbok,2014,,,64,,,,,,,,,,,
57,Okongo,Springbok,2015,,,64,,,,,,,,,,,
57,Okongo,Springbok,2016,,,56,,,,,,,,,,,
57,Okongo,Springbok,2017,,,62,,,,,,,,,,,
57,Okongo,Springbok,2018,,,55,,,,,,,,,,,
57,Okongo,Springbok,2019,,,68,,,,,,,,,,,
57,Okongo,Springbok,2020,,,62,,,,,,,,,,,
57,Okongo,Springbok,2021,,,56,,,,,,,,,,,
57,Okongo,Springbok,2022,,,67,,,,,,,,,,,
57,Okongo,Springbok,2023,,,59,,,,,,,,,,,
57,Okongo,Springbok,2024,,,67,,,,,,,,,,,
57,Okongo,Steenbok,2012,6,6,63,9.5,,,,,,,,,,
57,Okongo,Steenbok,2013,2,2,62,3.2,,,,,,,,,,
57,Okongo,Steenbok,2014,7,7,64,10.9,,,,,,,,,,
57,Okongo,Steenbok,2015,7,6,64,10.9,,,,,,,,,,
57,Okongo,Steenbok,2016,6,5,56,10.7,,,,,,,,,,
57,Okongo,Steenbok,2017,,,62,,,,,,,,,,,
57,Okongo,Steenbok,2018,6,5,55,11,,,,,,,,,,
57,Okongo,Steenbok,2019,,,68,,,,,,,,,,,
57,Okongo,Steenbok,2020,5,5,62,8.1,,,,,,,,,,
57,Okongo,Steenbok,2021,2,2,56,3.6,,,,,,,,,,
57,Okongo,Steenbok,2022,1,1,67,1.5,,,,,,,,,,
57,Okongo,Steenbok,2023,,,59,,,,,,,,,,,
57,Okongo,Steenbok,2024,,,67,,,,,,,,,,,
57,Okongo,Vervet Monkey,2012,,,63,,,,,,,,,,,
57,Okongo,Vervet Monkey,2013,,,62,,,,,,,,,,,
57,Okongo,Vervet Monkey,2014,,,64,,,,,,,,,,,
57,Okongo,Vervet Monkey,2015,,,64,,,,,,,,,,,
57,Okongo,Vervet Monkey,2016,,,56,,,,,,,,,,,
57,Okongo,Vervet Monkey,2017,,,62,,,,,,,,,,,
57,Okongo,Vervet Monkey,2018,6,2,55,11,,,,,,,,,,
57,Okongo,Vervet Monkey,2019,1,1,68,1.5,,,,,,,,,,
57,Okongo,Vervet Monkey,2020,,,62,,,,,,,,,,,
57,Okongo,Vervet Monkey,2021,,,56,,,,,,,,,,,
57,Okongo,Vervet Monkey,2022,,,67,,,,,,,,,,,
57,Okongo,Vervet Monkey,2023,,,59,,,,,,,,,,,
57,Okongo,Vervet Monkey,2024,,,67,,,,,,,,,,,
57,Okongo,Warthog,2012,,,63,,,,,,,,,,,
57,Okongo,Warthog,2013,,,62,,,,,,,,,,,
57,Okongo,Warthog,2014,,,64,,,,,,,,,,,
57,Okongo,Warthog,2015,,,64,,,,,,,,,,,
57,Okongo,Warthog,2016,,,56,,,,,,,,,,,
57,Okongo,Warthog,2017,,,62,,,,,,,,,,,
57,Okongo,Warthog,2018,,,55,,,,,,,,,,,
57,Okongo,Warthog,2019,,,68,,,,,,,,,,,
57,Okongo,Warthog,2020,7,1,62,11.4,,,,,,,,,,
57,Okongo,Warthog,2021,,,56,,,,,,,,,,,
57,Okongo,Warthog,2022,5,1,67,7.5,,,,,,,,,,
57,Okongo,Warthog,2023,,,59,,,,,,,,,,,
57,Okongo,Warthog,2024,,,67,,,,,,,,,,,
57,Okongo,Wildebeest,2012,,,63,,,,,,,,,,,
57,Okongo,Wildebeest,2013,,,62,,,,,,,,,,,
57,Okongo,Wildebeest,2014,,,64,,,,,,,,,,,
57,Okongo,Wildebeest,2015,,,64,,,,,,,,,,,
57,Okongo,Wildebeest,2016,,,56,,,,,,,,,,,
57,Okongo,Wildebeest,2017,,,62,,,,,,,,,,,
57,Okongo,Wildebeest,2018,,,55,,,,,,,,,,,
57,Okongo,Wildebeest,2019,,,68,,,,,,,,,,,
57,Okongo,Wildebeest,2020,,,62,,,,,,,,,,,
57,Okongo,Wildebeest,2021,,,56,,,,,,,,,,,
57,Okongo,Wildebeest,2022,,,67,,,,,,,,,,,
57,Okongo,Wildebeest,2023,,,59,,,,,,,,,,,
57,Okongo,Wildebeest,2024,,,67,,,,,,,,,,,
35,Sheya Shuushona,Baboon,2010,,,520,,,,,,,,,,,
35,Sheya Shuushona,Baboon,2011,,,520,,,,,,,,,,,
35,Sheya Shuushona,Baboon,2012,,,520,,,,,,,,,,,
35,Sheya Shuushona,Baboon,2013,,,396,,,,,,,,,,,
35,Sheya Shuushona,Baboon,2014,,,383,,,,,,,,,,,
35,Sheya Shuushona,Baboon,2015,,,383,,,,,,,,,,,
35,Sheya Shuushona,Baboon,2016,,,424,,,,,,,,,,,
35,Sheya Shuushona,Baboon,2017,,,415,,,,,,,,,,,
35,Sheya Shuushona,Baboon,2018,,,415,,,,,,,,,,,
35,Sheya Shuushona,Baboon,2019,,,415,,,,,,,,,,,
35,Sheya Shuushona,Baboon,2020,,,415,,,,,,,,,,,
35,Sheya Shuushona,Baboon,2021,,,442,,,,,,,,,,,
35,Sheya Shuushona,Baboon,2022,,,412,,,,,,,,,,,
35,Sheya Shuushona,Baboon,2023,,,412,,,,,,,,,,,
35,Sheya Shuushona,Baboon,2024,,,454,,,,,,,,,,,
35,Sheya Shuushona,Bat-eared Fox,2010,,,520,,,,,,,,,,,
35,Sheya Shuushona,Bat-eared Fox,2011,,,520,,,,,,,,,,,
35,Sheya Shuushona,Bat-eared Fox,2012,,,520,,,,,,,,,,,
35,Sheya Shuushona,Bat-eared Fox,2013,,,396,,,,,,,,,,,
35,Sheya Shuushona,Bat-eared Fox,2014,,,383,,,,,,,,,,,
35,Sheya Shuushona,Bat-eared Fox,2015,,,383,,,,,,,,,,,
35,Sheya Shuushona,Bat-eared Fox,2016,,,424,,,,,,,,,,,
35,Sheya Shuushona,Bat-eared Fox,2017,,,415,,,,,,,,,,,
35,Sheya Shuushona,Bat-eared Fox,2018,,,415,,,,,,,,,,,
35,Sheya Shuushona,Bat-eared Fox,2019,,,415,,,,,,,,,,,
35,Sheya Shuushona,Bat-eared Fox,2020,,,415,,,,,,,,,,,
35,Sheya Shuushona,Bat-eared Fox,2021,,,442,,,,,,,,,,,
35,Sheya Shuushona,Bat-eared Fox,2022,,,412,,,,,,,,,,,
35,Sheya Shuushona,Bat-eared Fox,2023,,,412,,,,,,,,,,,
35,Sheya Shuushona,Bat-eared Fox,2024,,,454,,,,,,,,,,,
35,Sheya Shuushona,Burchell's Zebra,2010,,,520,,,,,,,,,,,
35,Sheya Shuushona,Burchell's Zebra,2011,,,520,,,,,,,,,,,
35,Sheya Shuushona,Burchell's Zebra,2012,,,520,,,,,,,,,,,
35,Sheya Shuushona,Burchell's Zebra,2013,,,396,,,,,,,,,,,
35,Sheya Shuushona,Burchell's Zebra,2014,,,383,,,,,,,,,,,
35,Sheya Shuushona,Burchell's Zebra,2015,,,383,,,,,,,,,,,
35,Sheya Shuushona,Burchell's Zebra,2016,,,424,,,,,,,,,,,
35,Sheya Shuushona,Burchell's Zebra,2017,,,415,,,,,,,,,,,
35,Sheya Shuushona,Burchell's Zebra,2018,,,415,,,,,,,,,,,
35,Sheya Shuushona,Burchell's Zebra,2019,,,415,,,,,,,,,,,
35,Sheya Shuushona,Burchell's Zebra,2020,,,415,,,,,,,,,,,
35,Sheya Shuushona,Burchell's Zebra,2021,,,442,,,,,,,,,,,
35,Sheya Shuushona,Burchell's Zebra,2022,,,412,,,,,,,,,,,
35,Sheya Shuushona,Burchell's Zebra,2023,,,412,,,,,,,,,,,
35,Sheya Shuushona,Burchell's Zebra,2024,,,454,,,,,,,,,,,
35,Sheya Shuushona,Caracal,2010,,,520,,,,,,,,,,,
35,Sheya Shuushona,Caracal,2011,,,520,,,,,,,,,,,
35,Sheya Shuushona,Caracal,2012,,,520,,,,,,,,,,,
35,Sheya Shuushona,Caracal,2013,,,396,,,,,,,,,,,
35,Sheya Shuushona,Caracal,2014,,,383,,,,,,,,,,,
35,Sheya Shuushona,Caracal,2015,,,383,,,,,,,,,,,
35,Sheya Shuushona,Caracal,2016,,,424,,,,,,,,,,,
35,Sheya Shuushona,Caracal,2017,,,415,,,,,,,,,,,
35,Sheya Shuushona,Caracal,2018,,,415,,,,,,,,,,,
35,Sheya Shuushona,Caracal,2019,,,415,,,,,,,,,,,
35,Sheya Shuushona,Caracal,2020,,,415,,,,,,,,,,,
35,Sheya Shuushona,Caracal,2021,,,442,,,,,,,,,,,
35,Sheya Shuushona,Caracal,2022,,,412,,,,,,,,,,,
35,Sheya Shuushona,Caracal,2023,,,412,,,,,,,,,,,
35,Sheya Shuushona,Caracal,2024,,,454,,,,,,,,,,,
35,Sheya Shuushona,Cheetah,2010,,,520,,,,,,,,,,,
35,Sheya Shuushona,Cheetah,2011,,,520,,,,,,,,,,,
35,Sheya Shuushona,Cheetah,2012,,,520,,,,,,,,,,,
35,Sheya Shuushona,Cheetah,2013,,,396,,,,,,,,,,,
35,Sheya Shuushona,Cheetah,2014,,,383,,,,,,,,,,,
35,Sheya Shuushona,Cheetah,2015,,,383,,,,,,,,,,,
35,Sheya Shuushona,Cheetah,2016,,,424,,,,,,,,,,,
35,Sheya Shuushona,Cheetah,2017,,,415,,,,,,,,,,,
35,Sheya Shuushona,Cheetah,2018,,,415,,,,,,,,,,,
35,Sheya Shuushona,Cheetah,2019,,,415,,,,,,,,,,,
35,Sheya Shuushona,Cheetah,2020,,,415,,,,,,,,,,,
35,Sheya Shuushona,Cheetah,2021,,,442,,,,,,,,,,,
35,Sheya Shuushona,Cheetah,2022,,,412,,,,,,,,,,,
35,Sheya Shuushona,Cheetah,2023,,,412,,,,,,,,,,,
35,Sheya Shuushona,Cheetah,2024,,,454,,,,,,,,,,,
35,Sheya Shuushona,Dik Dik,2010,,,520,,,,,,,,,,,
35,Sheya Shuushona,Dik Dik,2011,,,520,,,,,,,,,,,
35,Sheya Shuushona,Dik Dik,2012,,,520,,,,,,,,,,,
35,Sheya Shuushona,Dik Dik,2013,,,396,,,,,,,,,,,
35,Sheya Shuushona,Dik Dik,2014,,,383,,,,,,,,,,,
35,Sheya Shuushona,Dik Dik,2015,,,383,,,,,,,,,,,
35,Sheya Shuushona,Dik Dik,2016,,,424,,,,,,,,,,,
35,Sheya Shuushona,Dik Dik,2017,,,415,,,,,,,,,,,
35,Sheya Shuushona,Dik Dik,2018,,,415,,,,,,,,,,,
35,Sheya Shuushona,Dik Dik,2019,,,415,,,,,,,,,,,
35,Sheya Shuushona,Dik Dik,2020,,,415,,,,,,,,,,,
35,Sheya Shuushona,Dik Dik,2021,,,442,,,,,,,,,,,
35,Sheya Shuushona,Dik Dik,2022,,,412,,,,,,,,,,,
35,Sheya Shuushona,Dik Dik,2023,,,412,,,,,,,,,,,
35,Sheya Shuushona,Dik Dik,2024,,,454,,,,,,,,,,,
35,Sheya Shuushona,Duiker,2010,9,9,520,1.7,,,,,,,,,,
35,Sheya Shuushona,Duiker,2011,7,7,520,1.3,,,,,,,,,,
35,Sheya Shuushona,Duiker,2012,14,14,520,2.7,,,,,,,,,,
35,Sheya Shuushona,Duiker,2013,33,28,396,8.3,,,,,,,,,,
35,Sheya Shuushona,Duiker,2014,24,17,383,6.3,,,,,,,,,,
35,Sheya Shuushona,Duiker,2015,17,15,383,4.4,,,,,,,,,,
35,Sheya Shuushona,Duiker,2016,28,25,424,6.6,,,,,,,,,,
35,Sheya Shuushona,Duiker,2017,34,24,415,8.2,,,,,,,,,,
35,Sheya Shuushona,Duiker,2018,11,7,415,2.7,,,,,,,,,,
35,Sheya Shuushona,Duiker,2019,9,4,415,2.2,,,,,,,,,,
35,Sheya Shuushona,Duiker,2020,15,12,415,3.6,,,,,,,,,,
35,Sheya Shuushona,Duiker,2021,8,8,442,1.8,,,,,,,,,,
35,Sheya Shuushona,Duiker,2022,11,8,412,2.7,,,,,,,,,,
35,Sheya Shuushona,Duiker,2023,37,30,412,9,,,,,,,,,,
35,Sheya Shuushona,Duiker,2024,20,12,454,4.4,,,,,,,,,,
35,Sheya Shuushona,Eland,2010,,,520,,,,,,,,,,,
35,Sheya Shuushona,Eland,2011,,,520,,,,,,,,,,,
35,Sheya Shuushona,Eland,2012,,,520,,,,,,,,,,,
35,Sheya Shuushona,Eland,2013,,,396,,,,,,,,,,,
35,Sheya Shuushona,Eland,2014,,,383,,,,,,,,,,,
35,Sheya Shuushona,Eland,2015,,,383,,,,,,,,,,,
35,Sheya Shuushona,Eland,2016,,,424,,,,,,,,,,,
35,Sheya Shuushona,Eland,2017,,,415,,,,,,,,,,,
35,Sheya Shuushona,Eland,2018,,,415,,,,,,,,,,,
35,Sheya Shuushona,Eland,2019,10,2,415,2.4,,,,,,,,,,
35,Sheya Shuushona,Eland,2020,,,415,,,,,,,,,,,
35,Sheya Shuushona,Eland,2021,,,442,,,,,,,,,,,
35,Sheya Shuushona,Eland,2022,,,412,,,,,,,,,,,
35,Sheya Shuushona,Eland,2023,1,1,412,0.2,,,,,,,,,,
35,Sheya Shuushona,Eland,2024,,,454,,,,,,,,,,,
35,Sheya Shuushona,Elephant,2010,,,520,,,,,,,,,,,
35,Sheya Shuushona,Elephant,2011,,,520,,,,,,,,,,,
35,Sheya Shuushona,Elephant,2012,,,520,,,,,,,,,,,
35,Sheya Shuushona,Elephant,2013,,,396,,,,,,,,,,,
35,Sheya Shuushona,Elephant,2014,,,383,,,,,,,,,,,
35,Sheya Shuushona,Elephant,2015,,,383,,,,,,,,,,,
35,Sheya Shuushona,Elephant,2016,,,424,,,,,,,,,,,
35,Sheya Shuushona,Elephant,2017,,,415,,,,,,,,,,,
35,Sheya Shuushona,Elephant,2018,,,415,,,,,,,,,,,
35,Sheya Shuushona,Elephant,2019,,,415,,,,,,,,,,,
35,Sheya Shuushona,Elephant,2020,,,415,,,,,,,,,,,
35,Sheya Shuushona,Elephant,2021,,,442,,,,,,,,,,,
35,Sheya Shuushona,Elephant,2022,25,6,412,6.1,,,,,,,,,,
35,Sheya Shuushona,Elephant,2023,,,412,,,,,,,,,,,
35,Sheya Shuushona,Elephant,2024,,,454,,,,,,,,,,,
35,Sheya Shuushona,Gemsbok,2010,,,520,,,,,,,,,,,
35,Sheya Shuushona,Gemsbok,2011,,,520,,,,,,,,,,,
35,Sheya Shuushona,Gemsbok,2012,,,520,,,,,,,,,,,
35,Sheya Shuushona,Gemsbok,2013,15,1,396,3.8,,,,,,,,,,
35,Sheya Shuushona,Gemsbok,2014,,,383,,,,,,,,,,,
35,Sheya Shuushona,Gemsbok,2015,,,383,,,,,,,,,,,
35,Sheya Shuushona,Gemsbok,2016,,,424,,,,,,,,,,,
35,Sheya Shuushona,Gemsbok,2017,,,415,,,,,,,,,,,
35,Sheya Shuushona,Gemsbok,2018,1,1,415,0.2,,,,,,,,,,
35,Sheya Shuushona,Gemsbok,2019,1,1,415,0.2,,,,,,,,,,
35,Sheya Shuushona,Gemsbok,2020,,,415,,,,,,,,,,,
35,Sheya Shuushona,Gemsbok,2021,,,442,,,,,,,,,,,
35,Sheya Shuushona,Gemsbok,2022,,,412,,,,,,,,,,,
35,Sheya Shuushona,Gemsbok,2023,,,412,,,,,,,,,,,
35,Sheya Shuushona,Gemsbok,2024,3,1,454,0.7,,,,,,,,,,
35,Sheya Shuushona,Giraffe,2010,,,520,,,,,,,,,,,
35,Sheya Shuushona,Giraffe,2011,,,520,,,,,,,,,,,
35,Sheya Shuushona,Giraffe,2012,,,520,,,,,,,,,,,
35,Sheya Shuushona,Giraffe,2013,,,396,,,,,,,,,,,
35,Sheya Shuushona,Giraffe,2014,,,383,,,,,,,,,,,
35,Sheya Shuushona,Giraffe,2015,,,383,,,,,,,,,,,
35,Sheya Shuushona,Giraffe,2016,,,424,,,,,,,,,,,
35,Sheya Shuushona,Giraffe,2017,2,1,415,0.5,,,,,,,,,,
35,Sheya Shuushona,Giraffe,2018,,,415,,,,,,,,,,,
35,Sheya Shuushona,Giraffe,2019,,,415,,,,,,,,,,,
35,Sheya Shuushona,Giraffe,2020,,,415,,,,,,,,,,,
35,Sheya Shuushona,Giraffe,2021,,,442,,,,,,,,,,,
35,Sheya Shuushona,Giraffe,2022,,,412,,,,,,,,,,,
35,Sheya Shuushona,Giraffe,2023,,,412,,,,,,,,,,,
35,Sheya Shuushona,Giraffe,2024,,,454,,,,,,,,,,,
35,Sheya Shuushona,Guineafowl,2010,,,520,,,,,,,,,,,
35,Sheya Shuushona,Guineafowl,2011,,,520,,,,,,,,,,,
35,Sheya Shuushona,Guineafowl,2012,,,520,,,,,,,,,,,
35,Sheya Shuushona,Guineafowl,2013,,,396,,,,,,,,,,,
35,Sheya Shuushona,Guineafowl,2014,,,383,,,,,,,,,,,
35,Sheya Shuushona,Guineafowl,2015,,,383,,,,,,,,,,,
35,Sheya Shuushona,Guineafowl,2016,55,2,424,13,,,,,,,,,,
35,Sheya Shuushona,Guineafowl,2017,198,4,415,47.7,,,,,,,,,,
35,Sheya Shuushona,Guineafowl,2018,119,7,415,28.7,,,,,,,,,,
35,Sheya Shuushona,Guineafowl,2019,97,12,415,23.4,,,,,,,,,,
35,Sheya Shuushona,Guineafowl,2020,,,415,,,,,,,,,,,
35,Sheya Shuushona,Guineafowl,2021,,,442,,,,,,,,,,,
35,Sheya Shuushona,Guineafowl,2022,,,412,,,,,,,,,,,
35,Sheya Shuushona,Guineafowl,2023,,,412,,,,,,,,,,,
35,Sheya Shuushona,Guineafowl,2024,,,454,,,,,,,,,,,
35,Sheya Shuushona,Hartebeest,2010,,,520,,,,,,,,,,,
35,Sheya Shuushona,Hartebeest,2011,1,1,520,0.2,,,,,,,,,,
35,Sheya Shuushona,Hartebeest,2012,,,520,,,,,,,,,,,
35,Sheya Shuushona,Hartebeest,2013,,,396,,,,,,,,,,,
35,Sheya Shuushona,Hartebeest,2014,1,1,383,0.3,,,,,,,,,,
35,Sheya Shuushona,Hartebeest,2015,,,383,,,,,,,,,,,
35,Sheya Shuushona,Hartebeest,2016,4,1,424,0.9,,,,,,,,,,
35,Sheya Shuushona,Hartebeest,2017,18,2,415,4.3,,,,,,,,,,
35,Sheya Shuushona,Hartebeest,2018,3,2,415,0.7,,,,,,,,,,
35,Sheya Shuushona,Hartebeest,2019,,,415,,,,,,,,,,,
35,Sheya Shuushona,Hartebeest,2020,,,415,,,,,,,,,,,
35,Sheya Shuushona,Hartebeest,2021,,,442,,,,,,,,,,,
35,Sheya Shuushona,Hartebeest,2022,,,412,,,,,,,,,,,
35,Sheya Shuushona,Hartebeest,2023,,,412,,,,,,,,,,,
35,Sheya Shuushona,Hartebeest,2024,,,454,,,,,,,,,,,
35,Sheya Shuushona,Hartmann's Zebra,2010,,,520,,,,,,,,,,,
35,Sheya Shuushona,Hartmann's Zebra,2011,,,520,,,,,,,,,,,
35,Sheya Shuushona,Hartmann's Zebra,2012,,,520,,,,,,,,,,,
35,Sheya Shuushona,Hartmann's Zebra,2013,,,396,,,,,,,,,,,
35,Sheya Shuushona,Hartmann's Zebra,2014,,,383,,,,,,,,,,,
35,Sheya Shuushona,Hartmann's Zebra,2015,,,383,,,,,,,,,,,
35,Sheya Shuushona,Hartmann's Zebra,2016,,,424,,,,,,,,,,,
35,Sheya Shuushona,Hartmann's Zebra,2017,,,415,,,,,,,,,,,
35,Sheya Shuushona,Hartmann's Zebra,2018,,,415,,,,,,,,,,,
35,Sheya Shuushona,Hartmann's Zebra,2019,,,415,,,,,,,,,,,
35,Sheya Shuushona,Hartmann's Zebra,2020,,,415,,,,,,,,,,,
35,Sheya Shuushona,Hartmann's Zebra,2021,,,442,,,,,,,,,,,
35,Sheya Shuushona,Hartmann's Zebra,2022,,,412,,,,,,,,,,,
35,Sheya Shuushona,Hartmann's Zebra,2023,,,412,,,,,,,,,,,
35,Sheya Shuushona,Hartmann's Zebra,2024,,,454,,,,,,,,,,,
35,Sheya Shuushona,Honey Badger,2010,,,520,,,,,,,,,,,
35,Sheya Shuushona,Honey Badger,2011,,,520,,,,,,,,,,,
35,Sheya Shuushona,Honey Badger,2012,,,520,,,,,,,,,,,
35,Sheya Shuushona,Honey Badger,2013,,,396,,,,,,,,,,,
35,Sheya Shuushona,Honey Badger,2014,,,383,,,,,,,,,,,
35,Sheya Shuushona,Honey Badger,2015,,,383,,,,,,,,,,,
35,Sheya Shuushona,Honey Badger,2016,,,424,,,,,,,,,,,
35,Sheya Shuushona,Honey Badger,2017,,,415,,,,,,,,,,,
35,Sheya Shuushona,Honey Badger,2018,,,415,,,,,,,,,,,
35,Sheya Shuushona,Honey Badger,2019,,,415,,,,,,,,,,,
35,Sheya Shuushona,Honey Badger,2020,,,415,,,,,,,,,,,
35,Sheya Shuushona,Honey Badger,2021,,,442,,,,,,,,,,,
35,Sheya Shuushona,Honey Badger,2022,,,412,,,,,,,,,,,
35,Sheya Shuushona,Honey Badger,2023,,,412,,,,,,,,,,,
35,Sheya Shuushona,Honey Badger,2024,,,454,,,,,,,,,,,
35,Sheya Shuushona,"Impala, Black-faced",2010,,,520,,,,,,,,,,,
35,Sheya Shuushona,"Impala, Black-faced",2011,,,520,,,,,,,,,,,
35,Sheya Shuushona,"Impala, Black-faced",2012,,,520,,,,,,,,,,,
35,Sheya Shuushona,"Impala, Black-faced",2013,,,396,,,,,,,,,,,
35,Sheya Shuushona,"Impala, Black-faced",2014,,,383,,,,,,,,,,,
35,Sheya Shuushona,"Impala, Black-faced",2015,,,383,,,,,,,,,,,
35,Sheya Shuushona,"Impala, Black-faced",2016,,,424,,,,,,,,,,,
35,Sheya Shuushona,"Impala, Black-faced",2017,,,415,,,,,,,,,,,
35,Sheya Shuushona,"Impala, Black-faced",2018,,,415,,,,,,,,,,,
35,Sheya Shuushona,"Impala, Black-faced",2019,,,415,,,,,,,,,,,
35,Sheya Shuushona,"Impala, Black-faced",2020,,,415,,,,,,,,,,,
35,Sheya Shuushona,"Impala, Black-faced",2021,,,442,,,,,,,,,,,
35,Sheya Shuushona,"Impala, Black-faced",2022,,,412,,,,,,,,,,,
35,Sheya Shuushona,"Impala, Black-faced",2023,,,412,,,,,,,,,,,
35,Sheya Shuushona,"Impala, Black-faced",2024,,,454,,,,,,,,,,,
35,Sheya Shuushona,"Jackal, Black-backed",2010,,,520,,,,,,,,,,,
35,Sheya Shuushona,"Jackal, Black-backed",2011,1,1,520,0.2,,,,,,,,,,
35,Sheya Shuushona,"Jackal, Black-backed",2012,2,2,520,0.4,,,,,,,,,,
35,Sheya Shuushona,"Jackal, Black-backed",2013,,,396,,,,,,,,,,,
35,Sheya Shuushona,"Jackal, Black-backed",2014,1,1,383,0.3,,,,,,,,,,
35,Sheya Shuushona,"Jackal, Black-backed",2015,2,2,383,0.5,,,,,,,,,,
35,Sheya Shuushona,"Jackal, Black-backed",2016,1,1,424,0.2,,,,,,,,,,
35,Sheya Shuushona,"Jackal, Black-backed",2017,3,3,415,0.7,,,,,,,,,,
35,Sheya Shuushona,"Jackal, Black-backed",2018,2,2,415,0.5,,,,,,,,,,
35,Sheya Shuushona,"Jackal, Black-backed",2019,1,1,415,0.2,,,,,,,,,,
35,Sheya Shuushona,"Jackal, Black-backed",2020,4,3,415,1,,,,,,,,,,
35,Sheya Shuushona,"Jackal, Black-backed",2021,3,3,442,0.7,,,,,,,,,,
35,Sheya Shuushona,"Jackal, Black-backed",2022,4,2,412,1,,,,,,,,,,
35,Sheya Shuushona,"Jackal, Black-backed",2023,1,1,412,0.2,,,,,,,,,,
35,Sheya Shuushona,"Jackal, Black-backed",2024,5,4,454,1.1,,,,,,,,,,
35,Sheya Shuushona,Kori Bustard,2010,,,520,,,,,,,,,,,
35,Sheya Shuushona,Kori Bustard,2011,,,520,,,,,,,,,,,
35,Sheya Shuushona,Kori Bustard,2012,,,520,,,,,,,,,,,
35,Sheya Shuushona,Kori Bustard,2013,,,396,,,,,,,,,,,
35,Sheya Shuushona,Kori Bustard,2014,,,383,,,,,,,,,,,
35,Sheya Shuushona,Kori Bustard,2015,,,383,,,,,,,,,,,
35,Sheya Shuushona,Kori Bustard,2016,,,424,,,,,,,,,,,
35,Sheya Shuushona,Kori Bustard,2017,,,415,,,,,,,,,,,
35,Sheya Shuushona,Kori Bustard,2018,,,415,,,,,,,,,,,
35,Sheya Shuushona,Kori Bustard,2019,,,415,,,,,,,,,,,
35,Sheya Shuushona,Kori Bustard,2020,,,415,,,,,,,,,,,
35,Sheya Shuushona,Kori Bustard,2021,,,442,,,,,,,,,,,
35,Sheya Shuushona,Kori Bustard,2022,,,412,,,,,,,,,,,
35,Sheya Shuushona,Kori Bustard,2023,,,412,,,,,,,,,,,
35,Sheya Shuushona,Kori Bustard,2024,,,454,,,,,,,,,,,
35,Sheya Shuushona,Kudu,2010,,,520,,,,,,,,,,,
35,Sheya Shuushona,Kudu,2011,4,1,520,0.8,,,,,,,,,,
35,Sheya Shuushona,Kudu,2012,,,520,,,,,,,,,,,
35,Sheya Shuushona,Kudu,2013,9,3,396,2.3,,,,,,,,,,
35,Sheya Shuushona,Kudu,2014,1,1,383,0.3,,,,,,,,,,
35,Sheya Shuushona,Kudu,2015,,,383,,,,,,,,,,,
35,Sheya Shuushona,Kudu,2016,1,1,424,0.2,,,,,,,,,,
35,Sheya Shuushona,Kudu,2017,2,1,415,0.5,,,,,,,,,,
35,Sheya Shuushona,Kudu,2018,,,415,,,,,,,,,,,
35,Sheya Shuushona,Kudu,2019,8,2,415,1.9,,,,,,,,,,
35,Sheya Shuushona,Kudu,2020,2,1,415,0.5,,,,,,,,,,
35,Sheya Shuushona,Kudu,2021,,,442,,,,,,,,,,,
35,Sheya Shuushona,Kudu,2022,9,2,412,2.2,,,,,,,,,,
35,Sheya Shuushona,Kudu,2023,3,1,412,0.7,,,,,,,,,,
35,Sheya Shuushona,Kudu,2024,,,454,,,,,,,,,,,
35,Sheya Shuushona,Leopard,2010,,,520,,,,,,,,,,,
35,Sheya Shuushona,Leopard,2011,,,520,,,,,,,,,,,
35,Sheya Shuushona,Leopard,2012,,,520,,,,,,,,,,,
35,Sheya Shuushona,Leopard,2013,,,396,,,,,,,,,,,
35,Sheya Shuushona,Leopard,2014,,,383,,,,,,,,,,,
