ID_Location,Name,Species,Year,Animals Sighted,Groups Sighted,Transect Length (km),Num per 100km,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Ostrich,2006,160,50,96,166.7,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Ostrich,2007,82,37,96,85.4,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Ostrich,2008,40,20,96,41.7,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Ostrich,2009,48,29,96,50,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Ostrich,2010,44,12,96,45.8,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Ostrich,2011,63,20,96,65.6,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Ostrich,2012,51,13,79,64.6,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Ostrich,2013,82,19,80,102.5,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Ostrich,2014,27,16,80,33.8,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Ostrich,2015,93,22,80,116.2,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Ostrich,2016,49,15,82,59.6,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Ostrich,2017,62,19,87,71,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Ostrich,2018,53,19,87,60.7,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Ostrich,2019,6,4,87,6.9,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Ostrich,2020,26,6,87,29.8,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Ostrich,2021,,,87,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Ostrich,2022,,,100,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Ostrich,2023,2,1,96,2.1,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Ostrich,2024,2,1,100,2,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Porcupine,2005,,,96,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Porcupine,2006,,,96,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Porcupine,2007,,,96,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Porcupine,2008,,,96,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Porcupine,2009,,,96,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Porcupine,2010,,,96,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Porcupine,2011,,,96,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Porcupine,2012,,,79,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Porcupine,2013,,,80,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Porcupine,2014,,,80,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Porcupine,2015,,,80,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Porcupine,2016,,,82,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Porcupine,2017,,,87,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Porcupine,2018,,,87,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Porcupine,2019,,,87,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Porcupine,2020,,,87,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Porcupine,2021,,,87,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Porcupine,2022,,,100,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Porcupine,2023,,,96,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Porcupine,2024,,,100,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Scrub hare,2005,,,96,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Scrub hare,2006,,,96,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Scrub hare,2007,,,96,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Scrub hare,2008,,,96,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Scrub hare,2009,,,96,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Scrub hare,2010,,,96,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Scrub hare,2011,,,96,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Scrub hare,2012,,,79,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Scrub hare,2013,,,80,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Scrub hare,2014,,,80,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Scrub hare,2015,,,80,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Scrub hare,2016,,,82,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Scrub hare,2017,,,87,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Scrub hare,2018,,,87,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Scrub hare,2019,,,87,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Scrub hare,2020,,,87,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Scrub hare,2021,,,87,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Scrub hare,2022,,,100,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Scrub hare,2023,,,96,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Scrub hare,2024,,,100,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Slender Mongoose,2005,,,96,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Slender Mongoose,2006,,,96,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Slender Mongoose,2007,,,96,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Slender Mongoose,2008,,,96,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Slender Mongoose,2009,,,96,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Slender Mongoose,2010,,,96,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Slender Mongoose,2011,,,96,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Slender Mongoose,2012,,,79,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Slender Mongoose,2013,,,80,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Slender Mongoose,2014,,,80,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Slender Mongoose,2015,,,80,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Slender Mongoose,2016,,,82,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Slender Mongoose,2017,,,87,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Slender Mongoose,2018,,,87,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Slender Mongoose,2019,,,87,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Slender Mongoose,2020,,,87,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Slender Mongoose,2021,,,87,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Slender Mongoose,2022,,,100,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Slender Mongoose,2023,,,96,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Slender Mongoose,2024,,,100,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Springbok,2005,379,137,96,394.8,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Springbok,2006,606,184,96,631.2,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Springbok,2007,322,162,96,335.4,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Springbok,2008,372,83,96,387.5,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Springbok,2009,390,118,96,406.2,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Springbok,2010,581,72,96,605.2,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Springbok,2011,676,77,96,704.2,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Springbok,2012,454,94,79,574.7,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Springbok,2013,351,68,80,438.8,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Springbok,2014,222,50,80,277.5,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Springbok,2015,234,48,80,292.5,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Springbok,2016,402,74,82,489.1,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Springbok,2017,455,73,87,521.2,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Springbok,2018,445,56,87,509.7,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Springbok,2019,310,46,87,355.1,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Springbok,2020,380,39,87,435.3,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Springbok,2021,176,21,87,201.6,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Springbok,2022,206,19,100,206,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Springbok,2023,107,11,96,111.5,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Springbok,2024,63,9,100,62.9,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Steenbok,2005,16,13,96,16.7,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Steenbok,2006,4,4,96,4.2,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Steenbok,2007,4,4,96,4.2,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Steenbok,2008,4,3,96,4.2,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Steenbok,2009,5,3,96,5.2,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Steenbok,2010,2,2,96,2.1,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Steenbok,2011,4,3,96,4.2,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Steenbok,2012,,,79,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Steenbok,2013,3,3,80,3.8,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Steenbok,2014,4,4,80,5,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Steenbok,2015,5,3,80,6.2,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Steenbok,2016,6,5,82,7.3,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Steenbok,2017,1,1,87,1.1,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Steenbok,2018,2,2,87,2.3,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Steenbok,2019,6,5,87,6.9,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Steenbok,2020,,,87,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Steenbok,2021,4,3,87,4.6,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Steenbok,2022,,,100,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Steenbok,2023,8,5,96,8.3,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Steenbok,2024,6,4,100,6,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Warthog,2005,3,2,96,3.1,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Warthog,2006,6,2,96,6.2,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Warthog,2007,9,5,96,9.4,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Warthog,2008,5,4,96,5.2,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Warthog,2009,6,4,96,6.2,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Warthog,2010,4,1,96,4.2,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Warthog,2011,2,2,96,2.1,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Warthog,2012,29,11,79,36.7,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Warthog,2013,22,11,80,27.5,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Warthog,2014,14,2,80,17.5,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Warthog,2015,18,8,80,22.5,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Warthog,2016,11,7,82,13.4,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Warthog,2017,6,2,87,6.9,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Warthog,2018,4,1,87,4.6,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Warthog,2019,,,87,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Warthog,2020,2,1,87,2.3,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Warthog,2021,4,1,87,4.6,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Warthog,2022,,,100,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Warthog,2023,,,96,,,,,,,,,,,,,,,,,,,
8001,Hardap Game Park,Warthog,2024,,,100,,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Aardwolf,2022,,,63,,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Aardwolf,2023,,,132,,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Aardwolf,2024,,,136,,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Baboon,2022,,,63,,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Baboon,2023,,,132,,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Baboon,2024,11,2,136,8.1,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Bat-eared Fox,2022,,,63,,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Bat-eared Fox,2023,,,132,,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Bat-eared Fox,2024,,,136,,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Duiker,2022,,,63,,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Duiker,2023,,,132,,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Duiker,2024,,,136,,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Gemsbok,2022,20,8,63,31.7,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Gemsbok,2023,9,6,132,6.8,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Gemsbok,2024,8,5,136,5.9,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Giraffe,2022,,,63,,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Giraffe,2023,,,132,,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Giraffe,2024,,,136,,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Hartmann's Zebra,2022,4,1,63,6.3,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Hartmann's Zebra,2023,9,2,132,6.8,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Hartmann's Zebra,2024,10,2,136,7.4,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,"Jackal, Black-backed",2022,1,1,63,1.6,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,"Jackal, Black-backed",2023,2,2,132,1.5,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,"Jackal, Black-backed",2024,,,136,,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Klipspringer,2022,,,63,,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Klipspringer,2023,1,1,132,0.8,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Klipspringer,2024,,,136,,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Kori Bustard,2022,,,63,,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Kori Bustard,2023,,,132,,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Kori Bustard,2024,,,136,,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Kudu,2022,10,2,63,15.9,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Kudu,2023,6,3,132,4.6,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Kudu,2024,,,136,,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Ostrich,2022,35,7,63,55.6,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Ostrich,2023,35,7,132,26.6,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Ostrich,2024,7,2,136,5.2,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Porcupine,2022,,,63,,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Porcupine,2023,,,132,,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Porcupine,2024,,,136,,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Scrub hare,2022,,,63,,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Scrub hare,2023,,,132,,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Scrub hare,2024,,,136,,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Slender Mongoose,2022,,,63,,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Slender Mongoose,2023,,,132,,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Slender Mongoose,2024,,,136,,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Springbok,2022,103,13,63,163.5,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Springbok,2023,32,8,132,24.3,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Springbok,2024,3,1,136,2.2,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Steenbok,2022,1,1,63,1.6,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Steenbok,2023,,,132,,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Steenbok,2024,1,1,136,0.7,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Warthog,2022,,,63,,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Warthog,2023,,,132,,,,,,,,,,,,,,,,,,,
8002,Ai-Ais Hot Springs,Warthog,2024,,,136,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Aardwolf,2019,,,123,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Aardwolf,2020,,,126,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Aardwolf,2021,,,126,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Aardwolf,2022,,,126,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Aardwolf,2023,,,131,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Aardwolf,2024,,,131,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Baboon,2019,,,123,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Baboon,2020,50,1,126,39.7,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Baboon,2021,,,126,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Baboon,2022,,,126,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Baboon,2023,,,131,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Baboon,2024,3,1,131,2.3,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Bat-eared Fox,2019,,,123,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Bat-eared Fox,2020,,,126,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Bat-eared Fox,2021,5,1,126,4,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Bat-eared Fox,2022,,,126,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Bat-eared Fox,2023,,,131,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Bat-eared Fox,2024,,,131,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Duiker,2019,1,1,123,0.8,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Duiker,2020,1,1,126,0.8,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Duiker,2021,,,126,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Duiker,2022,,,126,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Duiker,2023,,,131,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Duiker,2024,1,1,131,0.8,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Gemsbok,2019,13,5,123,10.6,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Gemsbok,2020,55,12,126,43.7,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Gemsbok,2021,39,6,126,31,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Gemsbok,2022,35,11,126,27.8,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Gemsbok,2023,13,6,131,9.9,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Gemsbok,2024,34,7,131,26,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Giraffe,2019,,,123,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Giraffe,2020,,,126,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Giraffe,2021,,,126,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Giraffe,2022,,,126,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Giraffe,2023,2,1,131,1.5,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Giraffe,2024,,,131,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Hartmann's Zebra,2019,10,2,123,8.1,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Hartmann's Zebra,2020,5,2,126,4,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Hartmann's Zebra,2021,2,1,126,1.6,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Hartmann's Zebra,2022,,,126,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Hartmann's Zebra,2023,,,131,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Hartmann's Zebra,2024,,,131,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,"Jackal, Black-backed",2019,4,4,123,3.3,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,"Jackal, Black-backed",2020,2,2,126,1.6,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,"Jackal, Black-backed",2021,1,1,126,0.8,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,"Jackal, Black-backed",2022,10,6,126,7.9,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,"Jackal, Black-backed",2023,1,1,131,0.8,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,"Jackal, Black-backed",2024,7,5,131,5.4,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Klipspringer,2019,,,123,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Klipspringer,2020,,,126,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Klipspringer,2021,,,126,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Klipspringer,2022,1,1,126,0.8,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Klipspringer,2023,,,131,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Klipspringer,2024,,,131,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Kori Bustard,2019,,,123,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Kori Bustard,2020,,,126,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Kori Bustard,2021,,,126,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Kori Bustard,2022,,,126,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Kori Bustard,2023,,,131,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Kori Bustard,2024,8,2,131,6.1,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Kudu,2019,3,3,123,2.4,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Kudu,2020,25,4,126,19.8,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Kudu,2021,2,2,126,1.6,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Kudu,2022,3,2,126,2.4,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Kudu,2023,1,1,131,0.8,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Kudu,2024,10,2,131,7.6,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Ostrich,2019,25,7,123,20.3,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Ostrich,2020,14,5,126,11.1,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Ostrich,2021,35,9,126,27.8,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Ostrich,2022,12,4,126,9.5,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Ostrich,2023,41,11,131,31.3,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Ostrich,2024,65,13,131,49.7,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Porcupine,2019,,,123,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Porcupine,2020,,,126,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Porcupine,2021,,,126,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Porcupine,2022,,,126,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Porcupine,2023,,,131,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Porcupine,2024,,,131,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Scrub hare,2019,,,123,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Scrub hare,2020,,,126,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Scrub hare,2021,,,126,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Scrub hare,2022,,,126,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Scrub hare,2023,,,131,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Scrub hare,2024,,,131,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Slender Mongoose,2019,,,123,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Slender Mongoose,2020,,,126,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Slender Mongoose,2021,,,126,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Slender Mongoose,2022,,,126,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Slender Mongoose,2023,,,131,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Slender Mongoose,2024,,,131,,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Springbok,2019,222,58,123,180.5,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Springbok,2020,262,34,126,207.9,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Springbok,2021,115,28,126,91.3,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Springbok,2022,252,31,126,200,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Springbok,2023,85,17,131,64.9,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Springbok,2024,155,22,131,118.5,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Steenbok,2019,2,2,123,1.6,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Steenbok,2020,1,1,126,0.8,,,,,,,,,,,,,,,,,,
8003,Naute Game Park,Steenbok,2021,2,2,126,1.6,,,,,,,,,,,,,,,,,,
